Transaction ID,Transaction Date,Settlement Date,Merchant,Transaction Type,Currency,Transaction Amount,Transaction Status,Reference Number,Source/System,Customer Reference
TXN100222,2026-07-29,2026-07-31,Retailer A,Purchase,INR,693.76,Completed,REF200222,Internal Transaction System,CUST4853
TXN100223,2026-07-15,2026-07-18,Retailer B,Refund,INR,815.17,Pending,REF200223,Internal Transaction System,CUST1442
TXN100224,2026-07-21,2026-07-23,Retailer B,Purchase,USD,1728.06,Completed,REF200224,Internal Transaction System,CUST6247
TXN100225,2026-07-30,2026-08-01,Retailer A,Purchase,USD,895.49,Completed,REF200225,Internal Transaction System,CUST2486
TXN100226,2026-07-31,2026-08-01,Retailer B,Purchase,INR,2210.43,Reversed,REF200226,Internal Transaction System,CUST1097
TXN100227,2026-07-30,2026-07-31,Travel Co,Purchase,INR,2115.61,Completed,REF200227,Internal Transaction System,CUST7662
TXN100228,2026-07-14,2026-07-16,Travel Co,Refund,INR,2973.06,Completed,REF200228,Internal Transaction System,CUST1231
TXN100229,2026-07-21,2026-07-22,Utility Co,Purchase,INR,843.02,Completed,REF200229,Internal Transaction System,CUST9256
TXN100230,2026-07-13,2026-07-14,Retailer B,Purchase,USD,782.27,Completed,REF200230,Internal Transaction System,CUST8276
TXN100231,2026-07-24,2026-07-25,Retailer A,Purchase,INR,364.81,Completed,REF200231,Internal Transaction System,CUST4044
TXN100232,2026-07-06,2026-07-07,Utility Co,Purchase,INR,4195.03,Completed,REF200232,Internal Transaction System,CUST9498
TXN100233,2026-07-28,2026-07-31,Food Services,Purchase,INR,837.57,Completed,REF200233,Internal Transaction System,CUST8189
TXN100234,2026-07-08,2026-07-09,Food Services,Purchase,INR,3753.3,Reversed,REF200234,Internal Transaction System,CUST9123
TXN100235,2026-07-15,2026-07-18,Food Services,Purchase,USD,2372.59,Completed,REF200235,Internal Transaction System,CUST4151
TXN100236,2026-07-29,2026-07-31,Utility Co,Purchase,INR,687.47,Reversed,REF200236,Internal Transaction System,CUST9284
TXN100237,2026-07-24,2026-07-26,Food Services,Purchase,INR,1784.72,Completed,REF200237,Internal Transaction System,CUST3250
TXN100238,2026-07-18,2026-07-19,Utility Co,Purchase,EUR,585.36,Pending,REF200238,Internal Transaction System,CUST2655
TXN100239,2026-07-08,2026-07-09,Retailer B,Refund,INR,1117.41,Completed,REF200239,Internal Transaction System,CUST2174
TXN100240,2026-07-06,2026-07-08,Retailer B,Purchase,INR,2601.03,Pending,REF200240,Internal Transaction System,CUST5170
TXN100241,2026-07-15,2026-07-17,Retailer A,Purchase,INR,1503.03,Completed,REF200241,Internal Transaction System,CUST3488
TXN100242,2026-07-02,2026-07-04,Travel Co,Reversal,INR,1461.52,Pending,REF200242,Internal Transaction System,CUST7717
TXN100243,2026-07-27,2026-07-28,Retailer B,Purchase,EUR,931.6,Completed,REF200243,Internal Transaction System,CUST4284
TXN100244,2026-07-18,2026-07-20,Travel Co,Purchase,INR,1107.03,Completed,REF200244,Internal Transaction System,CUST1624
TXN100245,2026-07-26,2026-07-27,Retailer A,Purchase,INR,968.6,Reversed,REF200245,Internal Transaction System,CUST6320
TXN100246,2026-07-16,2026-07-18,Travel Co,Refund,INR,656.11,Completed,REF200246,Internal Transaction System,CUST4157
TXN100247,2026-07-11,2026-07-12,Retailer A,Purchase,INR,2508.64,Completed,REF200247,Internal Transaction System,CUST6704
TXN100248,2026-07-20,2026-07-23,Retailer B,Reversal,INR,332.71,Completed,REF200248,Internal Transaction System,CUST5193
TXN100249,2026-07-23,2026-07-24,Digital Store,Purchase,INR,766.18,Completed,REF200249,Internal Transaction System,CUST3782
TXN100250,2026-07-17,2026-07-20,Food Services,Purchase,EUR,1308.66,Completed,REF200250,Internal Transaction System,CUST9643
TXN100251,2026-07-25,2026-07-26,Retailer A,Purchase,USD,334.3,Completed,REF200251,Internal Transaction System,CUST3787
TXN100252,2026-07-23,2026-07-24,Utility Co,Purchase,GBP,601.49,Completed,REF200252,Internal Transaction System,CUST4099
TXN100253,2026-07-27,2026-07-28,Digital Store,Refund,INR,761.07,Completed,REF200253,Internal Transaction System,CUST6540
TXN100254,2026-07-06,2026-07-09,Travel Co,Purchase,INR,1470.4,Completed,REF200254,Internal Transaction System,CUST5131
TXN100255,2026-07-07,2026-07-08,Food Services,Purchase,EUR,2144.3,Completed,REF200255,Internal Transaction System,CUST4213
TXN100256,2026-07-18,2026-07-20,Utility Co,Reversal,INR,829.35,Completed,REF200256,Internal Transaction System,CUST3885
TXN100257,2026-07-11,2026-07-12,Retailer A,Refund,INR,3483.92,Pending,REF200257,Internal Transaction System,CUST4859
TXN100258,2026-07-07,2026-07-09,Digital Store,Purchase,INR,5274.93,Completed,REF200258,Internal Transaction System,CUST1546
TXN100259,2026-07-15,2026-07-17,Retailer B,Purchase,INR,668.61,Reversed,REF200259,Internal Transaction System,CUST7967
TXN100260,2026-07-18,2026-07-19,Utility Co,Purchase,INR,1147.87,Completed,REF200260,Internal Transaction System,CUST8039
TXN100261,2026-07-25,2026-07-26,Food Services,Purchase,INR,1538.64,Completed,REF200261,Internal Transaction System,CUST7326
TXN100262,2026-07-10,2026-07-12,Utility Co,Purchase,INR,1232.17,Completed,REF200262,Internal Transaction System,CUST3894
TXN100263,2026-07-12,2026-07-13,Utility Co,Purchase,INR,2176.36,Completed,REF200263,Internal Transaction System,CUST2922
TXN100264,2026-07-18,2026-07-19,Retailer B,Refund,INR,4736.24,Completed,REF200264,Internal Transaction System,CUST5292
TXN100265,2026-07-11,2026-07-12,Retailer B,Purchase,INR,597.44,Completed,REF200265,Internal Transaction System,CUST7422
TXN100266,2026-07-29,2026-07-30,Utility Co,Purchase,INR,145.45,Completed,REF200266,Internal Transaction System,CUST3984
TXN100267,2026-07-07,2026-07-08,Food Services,Purchase,INR,1450.13,Completed,REF200267,Internal Transaction System,CUST1608
TXN100268,2026-07-23,2026-07-24,Food Services,Purchase,INR,703.03,Completed,REF200268,Internal Transaction System,CUST9720
TXN100269,2026-07-17,2026-07-18,Food Services,Purchase,INR,3466.43,Completed,REF200269,Internal Transaction System,CUST3618
TXN100270,2026-07-01,2026-07-02,Digital Store,Purchase,INR,1607.04,Completed,REF200270,Internal Transaction System,CUST7825
TXN100271,2026-07-31,2026-08-01,Food Services,Purchase,USD,2273.92,Pending,REF200271,Internal Transaction System,CUST4198
TXN100272,2026-07-10,2026-07-12,Digital Store,Purchase,INR,1623.39,Completed,REF200272,Internal Transaction System,CUST2950
TXN100273,2026-07-28,2026-07-30,Travel Co,Purchase,INR,3800.26,Completed,REF200273,Internal Transaction System,CUST2320
TXN100274,2026-07-19,2026-07-20,Travel Co,Refund,EUR,906.7,Pending,REF200274,Internal Transaction System,CUST4113
TXN100275,2026-07-06,2026-07-08,Travel Co,Purchase,INR,1980.66,Completed,REF200275,Internal Transaction System,CUST3613
TXN100276,2026-07-05,2026-07-08,Retailer B,Refund,INR,3880.17,Completed,REF200276,Internal Transaction System,CUST4923
TXN100277,2026-07-09,2026-07-10,Food Services,Purchase,EUR,657.27,Pending,REF200277,Internal Transaction System,CUST2333
TXN100278,2026-07-12,2026-07-14,Retailer A,Purchase,USD,1152.8,Reversed,REF200278,Internal Transaction System,CUST6350
TXN100279,2026-07-28,2026-07-29,Retailer A,Purchase,INR,4972.21,Completed,REF200279,Internal Transaction System,CUST1167
TXN100280,2026-07-15,2026-07-16,Food Services,Purchase,INR,1020.64,Completed,REF200280,Internal Transaction System,CUST8446
TXN100281,2026-07-01,2026-07-02,Utility Co,Purchase,EUR,1092.56,Completed,REF200281,Internal Transaction System,CUST1896
TXN100282,2026-07-13,2026-07-15,Food Services,Purchase,INR,1567.12,Completed,REF200282,Internal Transaction System,CUST4888
TXN100283,2026-07-20,2026-07-21,Digital Store,Refund,INR,817.7,Completed,REF200283,Internal Transaction System,CUST4025
TXN100284,2026-07-12,2026-07-13,Utility Co,Purchase,INR,2119.73,Completed,REF200284,Internal Transaction System,CUST3857
TXN100285,2026-07-08,2026-07-10,Retailer A,Purchase,INR,685.91,Reversed,REF200285,Internal Transaction System,CUST2571
TXN100286,2026-07-17,2026-07-20,Digital Store,Refund,USD,557.01,Completed,REF200286,Internal Transaction System,CUST1840
TXN100287,2026-07-02,2026-07-03,Food Services,Purchase,INR,1132.03,Pending,REF200287,Internal Transaction System,CUST6367
TXN100288,2026-07-31,2026-08-02,Retailer B,Reversal,USD,1463.96,Completed,REF200288,Internal Transaction System,CUST3232
TXN100289,2026-07-24,2026-07-26,Retailer B,Purchase,INR,456.32,Completed,REF200289,Internal Transaction System,CUST9980
TXN100290,2026-07-06,2026-07-08,Digital Store,Purchase,INR,556.63,Pending,REF200290,Internal Transaction System,CUST5333
TXN100291,2026-07-24,2026-07-25,Food Services,Purchase,INR,552.28,Completed,REF200291,Internal Transaction System,CUST9345
TXN100292,2026-07-21,2026-07-22,Digital Store,Purchase,INR,666.7,Completed,REF200292,Internal Transaction System,CUST4561
TXN100293,2026-07-25,2026-07-26,Travel Co,Purchase,INR,684.51,Completed,REF200293,Internal Transaction System,CUST8372
TXN100294,2026-07-02,2026-07-05,Retailer A,Purchase,USD,869.35,Completed,REF200294,Internal Transaction System,CUST6580
TXN100295,2026-07-12,2026-07-13,Retailer B,Purchase,INR,1636.1,Completed,REF200295,Internal Transaction System,CUST8988
TXN100296,2026-07-19,2026-07-21,Utility Co,Purchase,INR,966.04,Completed,REF200296,Internal Transaction System,CUST3335
TXN100297,2026-07-25,2026-07-26,Utility Co,Purchase,GBP,1317.66,Completed,REF200297,Internal Transaction System,CUST2090
TXN100298,2026-07-20,2026-07-22,Retailer B,Refund,GBP,154.23,Completed,REF200298,Internal Transaction System,CUST9843
TXN100299,2026-07-28,2026-07-29,Food Services,Purchase,INR,1422.8,Completed,REF200299,Internal Transaction System,CUST8307
TXN100300,2026-07-21,2026-07-23,Utility Co,Purchase,INR,2346.93,Pending,REF200300,Internal Transaction System,CUST3861
TXN100301,2026-07-19,2026-07-21,Food Services,Purchase,EUR,513.34,Completed,REF200301,Internal Transaction System,CUST2518
TXN100302,2026-07-04,2026-07-06,Travel Co,Purchase,INR,3488.0,Pending,REF200302,Internal Transaction System,CUST3559
TXN100303,2026-07-13,2026-07-14,Retailer B,Refund,GBP,268.55,Completed,REF200303,Internal Transaction System,CUST4779
TXN100304,2026-07-13,2026-07-14,Utility Co,Purchase,INR,1788.01,Completed,REF200304,Internal Transaction System,CUST9143
TXN100305,2026-07-18,2026-07-19,Utility Co,Purchase,INR,2206.72,Completed,REF200305,Internal Transaction System,CUST7819
TXN100306,2026-07-13,2026-07-15,Utility Co,Purchase,INR,4828.68,Completed,REF200306,Internal Transaction System,CUST4980
TXN100307,2026-07-06,2026-07-07,Travel Co,Purchase,INR,1409.01,Completed,REF200307,Internal Transaction System,CUST9058
TXN100308,2026-07-08,2026-07-09,Food Services,Reversal,INR,657.84,Completed,REF200308,Internal Transaction System,CUST6999
TXN100309,2026-07-13,2026-07-14,Retailer A,Purchase,EUR,987.22,Completed,REF200309,Internal Transaction System,CUST1904
TXN100310,2026-07-16,2026-07-17,Retailer B,Purchase,INR,1579.38,Completed,REF200310,Internal Transaction System,CUST1600
TXN100311,2026-07-01,2026-07-04,Digital Store,Refund,INR,632.05,Pending,REF200311,Internal Transaction System,CUST6905
TXN100312,2026-07-25,2026-07-28,Utility Co,Purchase,INR,969.27,Pending,REF200312,Internal Transaction System,CUST6201
TXN100313,2026-07-29,2026-07-30,Digital Store,Reversal,INR,340.76,Completed,REF200313,Internal Transaction System,CUST2428
TXN100314,2026-07-03,2026-07-05,Travel Co,Reversal,INR,556.28,Reversed,REF200314,Internal Transaction System,CUST9917
TXN100315,2026-07-23,2026-07-24,Retailer A,Purchase,INR,1706.35,Reversed,REF200315,Internal Transaction System,CUST5835
TXN100316,2026-07-26,2026-07-28,Travel Co,Reversal,INR,762.72,Completed,REF200316,Internal Transaction System,CUST2410
TXN100317,2026-07-05,2026-07-06,Digital Store,Purchase,INR,1504.51,Completed,REF200317,Internal Transaction System,CUST4965
TXN100318,2026-07-08,2026-07-10,Travel Co,Purchase,INR,2344.28,Pending,REF200318,Internal Transaction System,CUST1529
TXN100319,2026-07-04,2026-07-06,Retailer B,Purchase,INR,1795.05,Completed,REF200319,Internal Transaction System,CUST3802
TXN100320,2026-07-08,2026-07-10,Utility Co,Purchase,INR,1189.91,Completed,REF200320,Internal Transaction System,CUST8909
TXN100321,2026-07-21,2026-07-23,Travel Co,Purchase,INR,2534.99,Completed,REF200321,Internal Transaction System,CUST5842
TXN100322,2026-07-27,2026-07-29,Travel Co,Refund,INR,705.32,Completed,REF200322,Internal Transaction System,CUST9419
TXN100323,2026-07-21,2026-07-22,Utility Co,Purchase,USD,681.17,Completed,REF200323,Internal Transaction System,CUST1393
TXN100324,2026-07-08,2026-07-09,Digital Store,Purchase,USD,856.57,Completed,REF200324,Internal Transaction System,CUST7997
TXN100325,2026-07-24,2026-07-27,Digital Store,Refund,EUR,1767.37,Pending,REF200325,Internal Transaction System,CUST9418
TXN100326,2026-07-25,2026-07-27,Retailer B,Purchase,GBP,1001.51,Completed,REF200326,Internal Transaction System,CUST8417
TXN100327,2026-07-14,2026-07-15,Retailer A,Purchase,INR,792.32,Pending,REF200327,Internal Transaction System,CUST1288
TXN100328,2026-07-02,2026-07-03,Retailer B,Purchase,INR,7379.52,Completed,REF200328,Internal Transaction System,CUST8299
TXN100329,2026-07-16,2026-07-17,Utility Co,Purchase,GBP,1117.65,Pending,REF200329,Internal Transaction System,CUST8660
TXN100330,2026-07-12,2026-07-13,Travel Co,Purchase,EUR,3854.35,Pending,REF200330,Internal Transaction System,CUST6536
TXN100331,2026-07-10,2026-07-12,Utility Co,Purchase,INR,600.94,Completed,REF200331,Internal Transaction System,CUST5520
TXN100332,2026-07-07,2026-07-09,Digital Store,Purchase,INR,2451.55,Completed,REF200332,Internal Transaction System,CUST4289
TXN100333,2026-07-08,2026-07-09,Digital Store,Purchase,INR,838.29,Completed,REF200333,Internal Transaction System,CUST7944
TXN100334,2026-07-05,2026-07-06,Retailer A,Refund,USD,503.79,Pending,REF200334,Internal Transaction System,CUST6454
TXN100335,2026-07-21,2026-07-22,Digital Store,Purchase,INR,737.27,Completed,REF200335,Internal Transaction System,CUST2715
TXN100336,2026-07-13,2026-07-15,Travel Co,Purchase,INR,2461.53,Pending,REF200336,Internal Transaction System,CUST1049
TXN100337,2026-07-02,2026-07-04,Digital Store,Purchase,INR,801.49,Completed,REF200337,Internal Transaction System,CUST2817
TXN100338,2026-07-17,2026-07-18,Travel Co,Purchase,USD,1077.88,Completed,REF200338,Internal Transaction System,CUST9406
TXN100339,2026-07-02,2026-07-03,Digital Store,Purchase,EUR,2247.96,Completed,REF200339,Internal Transaction System,CUST3211
TXN100340,2026-07-20,2026-07-21,Food Services,Purchase,INR,383.74,Pending,REF200340,Internal Transaction System,CUST3669
TXN100341,2026-07-27,2026-07-28,Retailer A,Refund,INR,1662.67,Completed,REF200341,Internal Transaction System,CUST2409
TXN100342,2026-07-24,2026-07-27,Utility Co,Purchase,GBP,1246.82,Reversed,REF200342,Internal Transaction System,CUST4170
TXN100343,2026-07-06,2026-07-08,Retailer B,Purchase,INR,2111.81,Completed,REF200343,Internal Transaction System,CUST2173
TXN100344,2026-07-18,2026-07-19,Utility Co,Purchase,INR,873.0,Completed,REF200344,Internal Transaction System,CUST4349
TXN100345,2026-07-13,2026-07-14,Food Services,Reversal,INR,763.61,Completed,REF200345,Internal Transaction System,CUST9731
TXN100346,2026-07-16,2026-07-17,Travel Co,Purchase,INR,4471.07,Completed,REF200346,Internal Transaction System,CUST3276
TXN100347,2026-07-09,2026-07-11,Retailer A,Purchase,INR,610.85,Completed,REF200347,Internal Transaction System,CUST2453
TXN100348,2026-07-20,2026-07-22,Travel Co,Purchase,INR,1509.69,Completed,REF200348,Internal Transaction System,CUST3458
TXN100349,2026-07-02,2026-07-03,Travel Co,Purchase,INR,471.9,Completed,REF200349,Internal Transaction System,CUST9520
TXN100350,2026-07-25,2026-07-27,Food Services,Refund,USD,700.92,Completed,REF200350,Internal Transaction System,CUST7405
TXN100351,2026-07-03,2026-07-06,Retailer A,Purchase,USD,999.06,Completed,REF200351,Internal Transaction System,CUST3523
TXN100352,2026-07-20,2026-07-21,Digital Store,Purchase,EUR,140.62,Completed,REF200352,Internal Transaction System,CUST4174
TXN100353,2026-07-18,2026-07-20,Retailer B,Reversal,INR,991.14,Completed,REF200353,Internal Transaction System,CUST4348
TXN100354,2026-07-31,2026-08-02,Food Services,Purchase,INR,2564.44,Completed,REF200354,Internal Transaction System,CUST6083
TXN100355,2026-07-25,2026-07-26,Retailer A,Purchase,INR,2169.16,Completed,REF200355,Internal Transaction System,CUST3913
TXN100356,2026-07-01,2026-07-03,Travel Co,Purchase,USD,220.03,Completed,REF200356,Internal Transaction System,CUST6254
TXN100357,2026-07-26,2026-07-28,Digital Store,Purchase,EUR,2053.21,Completed,REF200357,Internal Transaction System,CUST4125
TXN100358,2026-07-28,2026-07-30,Digital Store,Reversal,EUR,5967.05,Completed,REF200358,Internal Transaction System,CUST9030
TXN100359,2026-07-08,2026-07-10,Travel Co,Purchase,INR,947.49,Completed,REF200359,Internal Transaction System,CUST5184
TXN100360,2026-07-06,2026-07-08,Travel Co,Refund,INR,3081.41,Completed,REF200360,Internal Transaction System,CUST9535
TXN100361,2026-07-18,2026-07-20,Food Services,Purchase,INR,448.04,Completed,REF200361,Internal Transaction System,CUST5691
TXN100362,2026-07-18,2026-07-19,Utility Co,Purchase,INR,2923.21,Completed,REF200362,Internal Transaction System,CUST6506
TXN100363,2026-07-12,2026-07-13,Utility Co,Purchase,USD,605.12,Completed,REF200363,Internal Transaction System,CUST9517
TXN100364,2026-07-28,2026-07-29,Digital Store,Purchase,INR,779.42,Completed,REF200364,Internal Transaction System,CUST1623
TXN100365,2026-07-23,2026-07-24,Digital Store,Purchase,INR,1396.35,Completed,REF200365,Internal Transaction System,CUST6106
TXN100366,2026-07-19,2026-07-21,Digital Store,Refund,INR,1148.07,Completed,REF200366,Internal Transaction System,CUST8711
TXN100367,2026-07-19,2026-07-20,Retailer B,Purchase,USD,761.18,Completed,REF200367,Internal Transaction System,CUST4517
TXN100368,2026-07-19,2026-07-20,Retailer A,Purchase,INR,1261.29,Reversed,REF200368,Internal Transaction System,CUST2148
TXN100369,2026-07-25,2026-07-28,Retailer A,Purchase,GBP,644.61,Completed,REF200369,Internal Transaction System,CUST7587
TXN100370,2026-07-09,2026-07-10,Retailer B,Reversal,INR,463.45,Completed,REF200370,Internal Transaction System,CUST3425
TXN100371,2026-07-15,2026-07-18,Utility Co,Refund,INR,2478.79,Reversed,REF200371,Internal Transaction System,CUST5689
TXN100372,2026-07-22,2026-07-24,Retailer A,Reversal,GBP,640.28,Completed,REF200372,Internal Transaction System,CUST4677
TXN100373,2026-07-28,2026-07-29,Digital Store,Refund,INR,2149.54,Completed,REF200373,Internal Transaction System,CUST7968
TXN100374,2026-07-06,2026-07-08,Food Services,Purchase,INR,2379.88,Completed,REF200374,Internal Transaction System,CUST9917
TXN100375,2026-07-28,2026-07-29,Travel Co,Purchase,USD,208.62,Reversed,REF200375,Internal Transaction System,CUST5005
TXN100376,2026-07-02,2026-07-04,Utility Co,Purchase,USD,737.73,Completed,REF200376,Internal Transaction System,CUST6144
TXN100377,2026-07-15,2026-07-16,Travel Co,Purchase,INR,1383.45,Completed,REF200377,Internal Transaction System,CUST7286
TXN100378,2026-07-01,2026-07-03,Travel Co,Purchase,EUR,1003.59,Completed,REF200378,Internal Transaction System,CUST3473
TXN100379,2026-07-25,2026-07-26,Retailer B,Purchase,INR,1397.12,Completed,REF200379,Internal Transaction System,CUST1830
TXN100380,2026-07-08,2026-07-10,Retailer B,Refund,INR,1170.98,Completed,REF200380,Internal Transaction System,CUST2962
TXN100381,2026-07-31,2026-08-01,Utility Co,Purchase,INR,532.22,Completed,REF200381,Internal Transaction System,CUST4091
TXN100382,2026-07-01,2026-07-02,Retailer B,Purchase,EUR,926.91,Completed,REF200382,Internal Transaction System,CUST9931
TXN100383,2026-07-23,2026-07-25,Utility Co,Purchase,INR,432.92,Completed,REF200383,Internal Transaction System,CUST1330
TXN100384,2026-07-07,2026-07-08,Travel Co,Refund,INR,566.92,Completed,REF200384,Internal Transaction System,CUST2762
TXN100385,2026-07-23,2026-07-25,Food Services,Purchase,INR,3141.64,Completed,REF200385,Internal Transaction System,CUST4564
TXN100386,2026-07-06,2026-07-08,Digital Store,Purchase,INR,1455.0,Completed,REF200386,Internal Transaction System,CUST8206
TXN100387,2026-07-15,2026-07-17,Retailer B,Purchase,INR,1510.29,Completed,REF200387,Internal Transaction System,CUST9789
TXN100388,2026-07-16,2026-07-17,Retailer B,Purchase,INR,2605.0,Completed,REF200388,Internal Transaction System,CUST9701
TXN100389,2026-07-16,2026-07-17,Retailer A,Purchase,INR,1701.11,Completed,REF200389,Internal Transaction System,CUST7613
TXN100390,2026-07-23,2026-07-26,Food Services,Refund,INR,1233.92,Completed,REF200390,Internal Transaction System,CUST3264
TXN100391,2026-07-25,2026-07-26,Utility Co,Purchase,INR,1716.45,Completed,REF200391,Internal Transaction System,CUST3931
TXN100392,2026-07-27,2026-07-28,Digital Store,Purchase,USD,913.12,Pending,REF200392,Internal Transaction System,CUST7033
TXN100393,2026-07-22,2026-07-24,Digital Store,Purchase,INR,211.89,Completed,REF200393,Internal Transaction System,CUST5764
TXN100394,2026-07-22,2026-07-24,Utility Co,Purchase,INR,728.73,Completed,REF200394,Internal Transaction System,CUST7019
TXN100395,2026-07-11,2026-07-12,Digital Store,Purchase,INR,3071.9,Completed,REF200395,Internal Transaction System,CUST7211
TXN100396,2026-07-20,2026-07-22,Travel Co,Purchase,INR,1547.94,Completed,REF200396,Internal Transaction System,CUST3442
TXN100397,2026-07-13,2026-07-14,Digital Store,Purchase,INR,627.94,Completed,REF200397,Internal Transaction System,CUST2080
TXN100398,2026-07-26,2026-07-27,Digital Store,Purchase,INR,7967.25,Completed,REF200398,Internal Transaction System,CUST9679
TXN100399,2026-07-17,2026-07-18,Retailer A,Purchase,EUR,772.93,Completed,REF200399,Internal Transaction System,CUST7688
TXN100400,2026-07-16,2026-07-17,Retailer B,Purchase,INR,548.8,Completed,REF200400,Internal Transaction System,CUST2448
TXN100401,2026-07-05,2026-07-06,Retailer A,Purchase,USD,1300.9,Completed,REF200401,Internal Transaction System,CUST9379
TXN100402,2026-07-02,2026-07-03,Food Services,Reversal,INR,658.31,Completed,REF200402,Internal Transaction System,CUST7248
TXN100403,2026-07-17,2026-07-19,Utility Co,Purchase,EUR,1660.55,Completed,REF200403,Internal Transaction System,CUST8761
TXN100404,2026-07-23,2026-07-24,Retailer A,Refund,INR,1780.87,Completed,REF200404,Internal Transaction System,CUST8428
TXN100405,2026-07-24,2026-07-26,Digital Store,Purchase,INR,1193.55,Completed,REF200405,Internal Transaction System,CUST8139
TXN100406,2026-07-24,2026-07-25,Retailer A,Purchase,INR,687.36,Reversed,REF200406,Internal Transaction System,CUST2906
TXN100407,2026-07-17,2026-07-19,Retailer B,Refund,INR,193.51,Completed,REF200407,Internal Transaction System,CUST6518
TXN100408,2026-07-15,2026-07-17,Travel Co,Purchase,INR,1003.04,Completed,REF200408,Internal Transaction System,CUST6221
TXN100409,2026-07-24,2026-07-25,Retailer A,Purchase,EUR,477.04,Completed,REF200409,Internal Transaction System,CUST3915
TXN100410,2026-07-22,2026-07-24,Travel Co,Purchase,GBP,260.79,Completed,REF200410,Internal Transaction System,CUST8880
TXN100411,2026-07-04,2026-07-07,Utility Co,Purchase,GBP,1075.12,Completed,REF200411,Internal Transaction System,CUST9569
TXN100412,2026-07-29,2026-07-30,Food Services,Purchase,INR,1709.86,Completed,REF200412,Internal Transaction System,CUST9048
TXN100413,2026-07-17,2026-07-19,Retailer A,Purchase,INR,544.25,Completed,REF200413,Internal Transaction System,CUST2985
TXN100414,2026-07-30,2026-07-31,Retailer B,Purchase,GBP,616.18,Reversed,REF200414,Internal Transaction System,CUST2725
TXN100415,2026-07-04,2026-07-05,Utility Co,Purchase,GBP,929.03,Completed,REF200415,Internal Transaction System,CUST4426
TXN100416,2026-07-20,2026-07-21,Retailer B,Purchase,INR,848.0,Pending,REF200416,Internal Transaction System,CUST5609
TXN100417,2026-07-04,2026-07-05,Utility Co,Purchase,INR,2446.17,Completed,REF200417,Internal Transaction System,CUST3045
TXN100418,2026-07-23,2026-07-24,Travel Co,Purchase,INR,1078.25,Completed,REF200418,Internal Transaction System,CUST9839
TXN100419,2026-07-03,2026-07-04,Food Services,Reversal,INR,354.0,Completed,REF200419,Internal Transaction System,CUST6089
TXN100420,2026-07-09,2026-07-11,Retailer B,Purchase,INR,1356.46,Completed,REF200420,Internal Transaction System,CUST6558
TXN100421,2026-07-21,2026-07-22,Travel Co,Reversal,INR,231.65,Completed,REF200421,Internal Transaction System,CUST2228
TXN100422,2026-07-08,2026-07-09,Utility Co,Purchase,INR,804.88,Completed,REF200422,Internal Transaction System,CUST6528
TXN100423,2026-07-18,2026-07-20,Digital Store,Reversal,INR,1171.67,Completed,REF200423,Internal Transaction System,CUST9156
TXN100424,2026-07-27,2026-07-28,Retailer A,Refund,GBP,1240.3,Completed,REF200424,Internal Transaction System,CUST8855
TXN100425,2026-07-26,2026-07-28,Retailer B,Purchase,INR,1267.23,Completed,REF200425,Internal Transaction System,CUST3736
TXN100426,2026-07-09,2026-07-10,Utility Co,Purchase,INR,2192.67,Completed,REF200426,Internal Transaction System,CUST3776
TXN100427,2026-07-15,2026-07-17,Food Services,Purchase,INR,3928.61,Completed,REF200427,Internal Transaction System,CUST7796
TXN100428,2026-07-23,2026-07-25,Retailer A,Purchase,INR,2158.19,Pending,REF200428,Internal Transaction System,CUST6492
TXN100429,2026-07-01,2026-07-02,Food Services,Refund,INR,944.83,Completed,REF200429,Internal Transaction System,CUST1002
TXN100430,2026-07-25,2026-07-26,Utility Co,Purchase,INR,1555.12,Completed,REF200430,Internal Transaction System,CUST5805
TXN100431,2026-07-12,2026-07-15,Utility Co,Purchase,INR,1740.36,Reversed,REF200431,Internal Transaction System,CUST1345
TXN100432,2026-07-09,2026-07-10,Utility Co,Purchase,INR,2682.22,Completed,REF200432,Internal Transaction System,CUST5837
TXN100433,2026-07-09,2026-07-10,Retailer A,Purchase,INR,366.12,Completed,REF200433,Internal Transaction System,CUST6316
TXN100434,2026-07-20,2026-07-21,Digital Store,Purchase,INR,112.61,Completed,REF200434,Internal Transaction System,CUST5924
TXN100435,2026-07-29,2026-07-30,Retailer B,Purchase,INR,2656.66,Completed,REF200435,Internal Transaction System,CUST9843
TXN100436,2026-07-14,2026-07-16,Digital Store,Purchase,INR,845.79,Completed,REF200436,Internal Transaction System,CUST5145
TXN100437,2026-07-03,2026-07-06,Utility Co,Refund,INR,1559.61,Completed,REF200437,Internal Transaction System,CUST5076
TXN100438,2026-07-20,2026-07-23,Digital Store,Purchase,INR,1529.98,Completed,REF200438,Internal Transaction System,CUST6516
TXN100439,2026-07-26,2026-07-27,Travel Co,Purchase,INR,331.35,Pending,REF200439,Internal Transaction System,CUST1393
TXN100440,2026-07-05,2026-07-06,Retailer A,Purchase,INR,460.76,Reversed,REF200440,Internal Transaction System,CUST9750
TXN100441,2026-07-16,2026-07-18,Travel Co,Purchase,INR,1493.0,Completed,REF200441,Internal Transaction System,CUST4164
TXN100442,2026-07-22,2026-07-23,Travel Co,Purchase,EUR,937.14,Completed,REF200442,Internal Transaction System,CUST1895
TXN100443,2026-07-02,2026-07-04,Utility Co,Purchase,EUR,1397.37,Completed,REF200443,Internal Transaction System,CUST7196
